"ID","time","lon","lat","x","y"
4182444,2011-12-17 12:13:29,-5.269935331,-57.9625866,-77.0445774631582,488.800382630268
4182444,2011-12-17 12:43:29,-5.261339764,-57.95793518,-76.4643653135563,489.241429537812
4182444,2011-12-17 13:13:29,-5.253473586,-57.95253314,-75.9148335270381,489.77167786771
4182444,2011-12-17 13:43:29,-5.246178207,-57.9473215,-75.4018112810363,490.285689746129
4182444,2011-12-17 14:13:29,-5.238883452,-57.94215552,-74.8894445424078,490.79459873147
4182444,2011-12-17 14:43:29,-5.232523338,-57.93692565,-74.43091721208,491.318540004372
4182444,2011-12-17 15:13:29,-5.244659546,-57.93147038,-75.0570018767808,492.026091224665
4182444,2011-12-17 15:43:29,-5.244286444,-57.92502808,-74.9312192547225,492.735527775351
4182444,2011-12-17 16:13:29,-5.238540964,-57.92079247,-74.5247808728873,493.154781671884
4182444,2011-12-17 16:43:29,-5.23456614,-57.91190683,-74.1474922995533,494.103573953051
4182444,2011-12-17 17:13:29,-5.240372592,-57.89713771,-74.2512784103189,495.787142562361
4182444,2011-12-17 17:43:29,-5.247486429,-57.89477446,-74.6322172103785,496.109592941662
4182444,2011-12-17 18:13:29,-5.254323983,-57.89539833,-75.0450165286136,496.099198414373
4182444,2011-12-17 18:43:29,-5.299396087,-57.90198753,-77.8055433321108,495.755617335734
4182444,2011-12-17 19:13:29,-5.309682708,-57.89358274,-78.2768857517799,496.773117235266
4182444,2011-12-17 19:43:29,-5.324794169,-57.85998622,-78.6304459540543,500.618623340782
4182444,2011-12-17 20:13:29,-5.37932755,-57.8021673,-80.9283446497661,507.478683399194
4182444,2011-12-17 20:43:29,-5.278789394,-57.72008695,-73.6743690580563,515.702802481342
4182444,2011-12-17 21:13:29,-5.213251836,-57.63475582,-68.4189991287153,524.578467852268
4182444,2011-12-17 21:43:29,-5.226717116,-57.62103855,-68.9971696806613,526.212269355951
4182444,2011-12-17 22:13:29,-5.21089014,-57.64634562,-68.4657304924169,523.275953830107
4182444,2011-12-17 22:43:29,-5.179073366,-57.66606917,-66.8977026685391,520.818674990461
4182444,2011-12-17 23:13:29,-5.117989162,-57.72745293,-64.2766210802831,513.497904428731
4182444,2011-12-17 23:43:29,-4.958804716,-57.82909332,-56.5421570081517,500.859812889352
4182444,2011-12-18 00:13:29,-4.862111342,-57.90463934,-52.1033758361184,491.648185025454
4182444,2011-12-18 00:43:29,-4.96830912,-57.9127727,-58.4890216698211,491.690659595375
4182444,2011-12-18 01:13:29,-5.048221189,-57.89295495,-62.8664422588438,494.584331445256
4182444,2011-12-18 01:43:29,-5.036011356,-57.92817577,-62.7271354151494,490.582414476632
4182444,2011-12-18 02:13:29,-4.9551051,-57.97495225,-58.7441602965521,484.698677805425
4182444,2011-12-18 02:43:29,-4.861905336,-58.01712467,-53.9763392245072,479.210086095963
4182444,2011-12-18 03:13:29,-4.869983375,-58.02162955,-54.5257530332171,478.783888774886
4182444,2011-12-18 03:43:29,-4.868610868,-58.02537207,-54.5079578517953,478.357921025035
4182444,2011-12-18 04:13:29,-4.863015429,-58.02941884,-54.2476126564507,477.860759046824
4182444,2011-12-18 04:43:29,-4.849662997,-58.04483968,-53.7234728449725,476.037062955952
4182444,2011-12-18 05:13:29,-4.837230677,-58.04510952,-52.9992121794128,475.896453651482
4182444,2011-12-18 05:43:29,-4.822904742,-58.07244783,-52.6198311035314,472.74640382395
4182444,2011-12-18 06:13:29,-4.814023207,-58.07477369,-52.1388216005132,472.409989911334
4182444,2011-12-18 06:43:29,-4.807218602,-58.07377401,-51.7234208829218,472.459703100627
4182444,2011-12-18 07:13:29,-4.800337696,-58.07266465,-51.301680989108,472.520815455519
4182444,2011-12-18 07:43:29,-4.793871768,-58.07117134,-50.8977406649601,472.62804126942
4182444,2011-12-18 08:13:29,-4.789016869,-58.0694295,-50.5839384991002,472.777127959999
4182444,2011-12-18 08:43:29,-4.785020588,-58.06795231,-50.324881072381,472.904628346134
4182444,2011-12-18 09:13:29,-4.781209708,-58.06695901,-50.0848499068918,472.980284070088
4182444,2011-12-18 09:43:29,-4.776810955,-58.06627664,-49.8156302278235,473.0162843357
4182444,2011-12-18 10:13:29,-4.772818323,-58.06557634,-49.569889642961,473.057891406755
4182444,2011-12-18 10:43:29,-4.77038212,-58.06442526,-49.4076879692971,473.163278268923
4182444,2011-12-18 11:13:29,-4.768081291,-58.06227722,-49.2365270140569,473.380078387392
4182444,2011-12-18 11:43:29,-4.76736899,-58.06163497,-49.1839203968116,473.444680332635
4182444,2011-12-18 12:13:29,-4.75834594,-58.06638092,-48.7357319937323,472.839049909378
4182444,2011-12-18 12:43:29,-4.753149575,-58.07460476,-48.5708087995683,471.883317246398
4182444,2011-12-18 13:13:29,-4.751084953,-58.07394395,-48.4386867061846,471.937807791901
4182444,2011-12-18 13:43:29,-4.749345407,-58.07325427,-48.3251090853933,471.99840756138
4182444,2011-12-18 14:13:29,-4.747834571,-58.07268565,-48.2269768729714,472.047678953708
4182444,2011-12-18 14:43:29,-4.746110216,-58.0723019,-48.1194742050513,472.074593177701
4182444,2011-12-18 15:13:29,-4.744881994,-58.06999826,-48.0084406704234,472.318184517157
4182444,2011-12-18 15:43:29,-4.758404393,-58.05629707,-48.5682469520086,473.95423392119
4182444,2011-12-18 16:13:29,-4.762883284,-58.05008148,-48.7253973555389,474.681534134865
4182444,2011-12-18 16:43:29,-4.75981554,-58.04919978,-48.5306703384781,474.751441936899
4182444,2011-12-18 17:13:29,-4.7552546,-58.04528426,-48.1969941249297,475.143276643257
4182444,2011-12-18 17:43:29,-4.752533647,-58.04408559,-48.0171866350233,475.251316021042
4182444,2011-12-18 18:13:29,-4.752242357,-58.03890921,-47.9123444873526,475.820887891347
4182444,2011-12-18 18:43:29,-4.750302086,-58.03470811,-47.7273572359857,476.267823370886
4182444,2011-12-18 19:13:29,-4.771028434,-58.01393368,-48.5910411098066,478.750509682081
